But because of various circumstances, but I am confident that Chula Hospital is one of the few of the best.	แล้วแต่เพราะหลากหลายสถานการณ์แต่ผมเชื่อมั่นว่าโรงพยาบาลจุฬาฯเป็นหนึ่งในไม่กี่แห่งที่ดีที่สุดของประเทศไทย	5	chula
Doctor brilliant cast	หมอเก่งมาก หล่อด้วย	5	chula
Excellent	ยอดเยี่ยมมาก	5	chula
Go to the hospital. Filing early appointment cards But not for a patient once. What works well Get back to me The real story never developed	พ่อไปตรวจที่รพ. ยื่นบัตรนัดแต่เช้า แต่หาประวัติคนไข้ไม่เจอสักครั้ง ทำงานแบบไหนกันคะ ติดต่อกลับได้เลยคะ เรื่องจริงที่ไม่เคยพัฒนา	1	chula
Cue Card is sent to the press box open (time), hit nothing.	บัตรคิวส่งตัว ที่ใช้กดตู้ เปิด(เวลา)ตีอะไรครับ	1	chula
Very good	ดีมากคะ	5	chula
The hospital is a good hospital, one of Bangkok Hospital doctor I was cute.	เป็นรพที่ดีอีกรพหนึ่งของกทมหมอเก่งพยาบาลก็น่ารักค่ะ	5	chula
I do not want to hear	เคยได้ยิน แต่ไม่อยากไป	1	chula
Kun Doctor Love	คุนหมอน่ารักมาก	5	chula
Very little parking for the treatment / park, but the doctors and nurses with a luxury car with the money ... only to improve but did not know how to do it anymore ... Oh well ... !! !	ที่จอดรถน้อยมากสำหรับผู้มารักษา/มีแต่ที่จอดของหมอกับพยาบาลและรถหรูของคนมีตังค์เท่านั้น...น่าจะปรับปรุงบ้างแต่ไม่รู้เมื่อไหร่จะทำสักที...เฮ้อ...!!!	5	chula
Good service is a good doctor, modern equipment.	บริการดี เป็นระบบ หมอเก่ง เครื่องมือทันสมัย	5	chula
Nurse pretty	พยาบาลสวยๆ	5	chula
Thanks for hospitals	ดีครับสำหรับโรงพยาบาล	4	chula
New Year too	เยียมมากครับ	5	chula
Hospital doctor, but do not ask about parking ...	หมอดี รพดี แต่อย่าถามถึงที่จอดรถ...	4	chula
National standards Patients need to make a hasty mistake so the doctor wrote the prescription pharmaceutical read faster is not clear hurried patients with drug offenses has been solved, it is encouraging fighting.	มาตรฐานระดับชาติ คนไข้มากทำให้ต้องรีบร้อนความผิดพลาดจึงเกิดคุณหมอเขียนสั่งยาเร็วเภสัชอ่านไม่ชัดเจนรีบด้วยคนไข้เลยรับยาผิดแก้ไขได้ครับเป็นกำลังใจให้สู้ๆ	5	chula
Good service, good doctors Kun.	บริการดีค่ะคุนหมอเก่ง	5	chula
Well, my dad had surgery here.	ดีค่ะพ่อเคยผ่าตัดที่นี่	5	chula
Fate page spreads emergency services do not talk bad bad (but do not call the sick).	เวรเปรหน้าฉุกเฉินพูดจาไม่ดี แย่มาก ไม่บริการ (เล่นแต่โทรศัพท์ไม่สนใจคนป่วย)	5	chula
Thanks to the doctors and nurses and all parties. Caring grandmother and father asking all of you to be happy. healthy Working happily to it.	ขอบคุณคุณหมอ และพยาบาล และเจ้าหน้าที่ทุกฝ่าย ที่ดูแลคุณยาย และ คุณพ่อ ขอให้ทุกท่านมีความสุข สุขภาพแข็งแรง ทำงานอย่างมีความสุข ตลอดไปนะคะ	5	chula
After this treatment, the grandmother (Chulalongkorn Hospital).	คุณยายรักษาหลังที่นี้ (ร.พ. จุฬาลงกรณ์ )	4	chula
Doctors and nurses say it's because the good.	คุณหมอและคุณพยาบาลดูแลดีครับ พูดก็เพราะ	4	chula
Good doctors, nurses, staff But public relations volunteers Who queued waited screening talk an awful lot to visit the hospital. The police will do well.	หมอ พยาบาล เจ้าหน้าที่ดี แต่ประชาสัมพันธ์อาสา ที่คอยจัดคิวคอยคัดกรอง พูดจาแย่มาก พาไปดูงานรพ.ตำรวจหน่อยก็จะดีนะ	4	chula
First, I feel worse with wheelchair lift building global security. I say the mouth or that ?????	มาครั้งแรก ก็รู้สึกแย่กับคนเข็นรถขึ้นลิฟท์ตึก ภปร.เลย ที่พูดนะ ปากหรือนั่น ?????	1	chula
Saw the hospital I think everyone would not like it.	ก็เห็นทางโรงบาลนะ ก็คิดว่าคงจะไม่ถูกใจทุกคนหรอก	5	chula
Good	ดีค่ะ	5	chula
Hi.. Used. The cover. Here, however, I think it is already full.	ดีค่ะ..อยากมาใช้ ปกส.ที่นี่แต่คิดว่าน่าจะเต็มแล้วค่ะ	5	chula
Vast shady tree lot Building lot cute nurse.	กว้างใหญ่ไพศาล ร่มรื่น ต้นไม้เยอะ ตึกเยอะ พยาบาลน่ารัก	5	chula
People have to wait a little longer, but better.	คนเยอะรอนานหน่อยแต่ก็ดี	4	chula
Very poor treatment of the skin, from 7 am to 10 pm This is not a cure. People queue after the first. This system does not know How come standard very poor staff was very flattering.	ห่วยแตกมาก มารักษาผิวหนังตั้งแต่ 7 โมงตอนนี้ 10 โมงยังไม่รักษา คนที่มาคิวหลังๆได้ก่อน ไม่รุ้ว่าระบบแบบนี้ ผ่านมาตรฐานมาได้อย่างไร ห่วยมากกๆ เจ้าหน้าที่ก็พูดจาแย่มาก	1	chula
Very good treatment	รักษาดีมากครับ	5	chula
Very patient .... until cheer. All you have ...	คนไข้เยอะมาก....เป็นกำลังใจให้ จนท.ทุกๆท่าน ครับ...	5	chula
This was a very good hospital to give birth here, good service, friendly drivers, I love the character even more students to practice good habits Hospital Chula best already doing very well.	ดีมากโรงบาลนี้เคยไปคลอดลูกที่นี้ค่ะบริการดีเวอร์หมอน่ารักนิสัยเป็นกันเองมากยิ่งนักศึกษาฝึกหัดยิ่งนิสัยดีโรงบาลจุฬาฯดีที่สุดแล้วค่ะทำดีมาก	5	chula
I had to grit my service very good doctor is not going to give me the drug.	ที่ผมไปมานะครับบริการดีมากครับหมอก็ใจดีครับออกค่ายาให้ผมด้วย	5	chula
Like many hospitals do not have to wait long, because patients do not have a thing to ask people to come to sell it for enough to buy it, not reviled. This performs the same, but they curse us or something. When we got down stairs winding down, he went down as well. I said to my friends that behind us. Buy a single flower, it does not have a damn penny Kong. Because he was asking us to buy the same request of them.	ชอบโรงบาลนี้มากคะถึงจะรอนานก็เค้าใจเพราะคนไข้เยอะและมีอย่างนึ่งอยากขอไม่ต้องให้คนเข้ามาเดินขายของนะคะพอรอไม่ซื้อก็ด่า วันนี้กผ้เหมือนกันไม่รู้เค้าด่าเราหรือป่าว ตอนเราลงบันได้เลื่อยลงมาเค้าก็ลงตามมาด้วย เค้าก็พูดกับเพื่อนเค้าข้างหลังเราว่า ซื้อดอกเดียวก็ไม่ได้ไอพวกเหี้ยขี้งก เพราะเค้าก็มาขอให้เราซื้อเหมือนกัน ขอละนะคะ	5	chula
Confusing to me.. Because they block a lot.	สับสนไปหน่อย..เพราะตึกเยอะมาก	4	chula
Very good doctor	บริการดี คุณหมอเก่งมาก	5	chula
Dr. Wally surviving daughter was here.	คุณหมอเก่งลูกสาวรอดตายก็ที่นี่	5	chula
Mother admitted to the hospital CU. With a lump in anus From January until now. Doctor appointment queue to surgery, but it is very slow, so it's more pain every day, morphine pills that doctors give painkillers. The memory is not good, forget blurred Discuss anything not remember even before the first symptoms usually everything is very poor mother so I know I have to help her do it. Previously, patients are feeling nice to be in hospital but now I'm not anymore a way to make some quick healing it. Until now, patients with tumor nodules, then added another one like it lump it up. Patient pain and amputation would like it.	แม่เข้ารักษาตัวที่โรงพยาบาลจุฬาฯ ด้วยอาการก้อนเนื้อที่ทวารหนัก มาตั้งแต่เดือนมกราคมจนถึงตอนนี้ หมอนัดคิวจะผ่าตัดให้แต่ช้ามากๆๆๆ อะคะ แม่ปวดมากขึ้นทุกวัน ๆ กินยามอร์ฟีนที่หมอให้แก้ปวด จนกระทั่งความจำไม่ดี หลงๆลืมๆ เบลอๆ พูดคุยอะไร จำไม่ได้ ทั้งๆ ที่ก่อนมาแม่อาการดี ปกติทุกอย่าง สงสารแม่มากๆๆๆ อะคะ พอจะมีทางช่วยแม่มั้ยคะ ก่อนหน้านี้คนไข้มีความรู้สึกดีนะคะที่ได้มาอยู่ รพ.นี้ แต่ตอนนี้ชักไม่ไหวแล้ว คะ มีทางไหนที่จะทำให้การรักษารวดเร็วได้บ้างคะ จนตอนนี้คนไข้มีก้อนเนื้อเพิ่มมาอีก 1 ก้อนแล้วคะ ก้อนเนื้อเดิมก็ใหญ่ขึ้น คนไข้ปวดจนอยากจะตัดขาทิ้งแล้วค่ะ	1	chula
Although many people would have to wait	แม้คนมากมายก้อต้องรอ	5	chula
The 2nd surgery fans do not know who came before him ... Receive equal service standards and I always picture medicine Babri building boom - Missy act impressed me.	พาแฟนมาผ่าตัดครั้งที่ 2 โดยไม่เคยรู้จักใครมาก่อนที่จะเข้ามา... ได้รับบริการมาตรฐานเท่าเทียม และเสมอภาพนะ พยาบาบตึกเจริญ-สมศรีทำหน้าที่ได้ประทับใจค่ะ	1	chula
It's me and my son split after three years of waiting to see what the heck it is.	ก็งั่นๆแหละลูกชายรอคิวผ่าหลังมาสามปีละไม่เห็นมีห่าไรเลย	2	chula
The Bak says thanks Doctors and nurses Dhawatchai you in building an E 9th floor care daughter disease. sle all along, thank you very much.	อบากบอกว่าขอบคุณ คุณหมอธวัชชัยและพยาบาลทุกท่านในตึก ภปร ชั้น 9 ที่ดูแลลูกสาวที่ป่วยเป็นโรค sleด้วยดีตลอดมาขอขอบคุณมากๆค่ะ	5	chula
Thank you all who care doctors and nurses as well. Really appreciate it I think that friendship is like me.	ขอบคุณคุณหมอและพยาบาลทุกคนที่ดูแลเป็นอย่างดี ซาบซึ้งจริงๆนะค่ะ คิดถึงมิตรภาพดีๆที่มีให้กันจังเลย	5	chula
good	ดี	5	chula
Saying it was not me This staff is not better than me. I need noise I'm not saying it is # Disturbing courtesy to come with me some #.	พูดจาดีๆเป็นป่ะค่ะ เจ้าหน้าที่ต้อนรับแบบนี้อย่ามีเลยดีกว่าค่ะ จำเป็นต้องเสียงดังป่าว พูดจาดีๆไม่เป็นหรอค่ะ #รบกวนไปเรียนมารยาทมาใหม่ด้วยค่ะ #บางคน	2	chula
Very good service	ให้บริการดีมาก ค่ะ	5	chula
I do not want to see sick people to the hospital, but the work is done, it must have come across it.	ไม่อยากเห็นคนป่วยไม่อยากเข้าโรงบาลแต่งานที่ทำอยู่มันต้องได้เห็นได้เจอครับ	1	chula
Service very good father, I come every month to service a lovely setting, but your doctor or nurse to maintain this standard to me.	บริการดีมากค่ะคุณพ่อดิฉันมาทุกเดือนให้บริการดีน่ารักตั่งแต่คุณหมอจนถึงพยาบาลขอให้รักษามาตรฐานอย่างนี้ตลอดไปนะคะ	5	chula
Sat for half a day But it's less than 5 minutes. Sigh .... the system, he's good.	นั่งคอยครึ่งวัน แต่เข้าตรวจไม่ถึง5นาที เฮ้อ....ระบบเขาดีจิง	1	chula
Do keep in mind that he wanted to consult a doctor if you do not know I do not.	อย่กทราบการต่อหมั่นว่าอยากปรึกษาหมอว่าควรทำยังงัยบ้างค่ะ	2	chula
Top it with your doctor	สุดยอดกับคุณหมอครับ	5	chula
Officials collection of Chula Hospital is just awesome. QS is not listening.	เจ้าหน้าที่เก็บขยะของโรงพยาบาลจุฬาฯนี่สุดยอดมากครับ คำพูดคำจาฟังไม่ได้เลย	1	chula
He served well, you know I want it understood that a hospital patient services, but they want it to have some delay.	เขาก็บริการดีน่ะคุณๆๆตอ้งเข้าใจน่ะเป็นโรงบาลที่มีผู้ป่วยเยอะการบริการก็ตอ้งมีล้าช้าบ้าง	2	chula
A very long wait, but the doctor explained very easy treatment that hospitals like this.	รอนานมาก แต่คุณหมออธิบายดีมากทำให้ง่ายต่อการักษาสรุปว่าชอบโรงพยาบาลนี้ค่ะ	5	chula
As public hospitals, which included many medical personnel.	เป็นสถานพยาบาลของรัฐที่รวมบุคคลากรทางการแพทย์มากมาย	5	chula
ST. May be good for me as Tia and patient care 24 hours a day for almost three years, I am the ultimate. May it.	ร.พที่ดีสำหรับฉันเป็นสถานทีาทำงานและดูแลผู้ป่วยได้ตลอด24ชั่วโมงเกือบ3ปีสำหรับฉันสุดยอดแห่ง ร.พค่ะ	5	chula
Zhuang service break with the system when you develop them. The officials, who spoke not a dog Riksdag. I do not want to run the service if you do not want your service to work out and do something else now. He took the people really do want to work !!!!	บริการซวงแตกกับการจัดระบบบริการเมื่อไหร่จะพัฒนาสักที โดยเฉพาะเจ้าหน้าที่ที่พูดจาหมาไม่แดก ทำเหมือนไม่อยากมาทำงานบริการถ้าคุณไม่อยากมาทำงานบริการคุณออกกไปทำอย่างอื่นสิ ให้เอาคนที่เขาต้องการทำงานจริงๆมาทำ!!!!	1	chula
Very soon	ดีมากๆๆๆ	5	chula
The first quality I>.	คุณภาพให้ที่1เลยค่ะ >	5	chula
Good service	บริการดีค่ะ	5	chula
On 21 Jun., Doctor's surgery and hospital care as well. Thank you very much	วันที่ 21 มิย.มาผ่าตัด คุณหมอและคุณพยาบาลดูแลเป็นอย่างดีมาก ขอขอบคุณมากๆค่ะ	5	chula
Everything is fine attached to it. Room No. 35 pan patients in the building Chakrabongse employee fat cut short by one. Not willing to work The question was answered on the offensive tone and trim. Patients were asked to stand aside, do not look at it I see mv started off very well slags.	ทุกอย่างดีหมดติดอยู่อย่างเดี่ยว ห้องเบอร์35แพนกรับผู้ป่วยใน ตึกจักรพงษ์ พนักงานคนอ้วนๆซอยผมสั้นข้างนึง หน้าไม่เต็มใจทำงาน คนมาถามก็ตอบน้ำเสียงไม่พอใจตอบแบบถากๆ คนไข้ไปยืนรอถามก็ทำเฉยมองหน้าแล้วก็ไม่ตอบ ฟังเพลงดูmv เริ่ดมากคะอีดอก	3	chula
Parking is difficult to find a parking lot right.	ที่จอดรถหาที่จอดยากมั้งมาก	2	chula
Start using cue cards, a new system was very crowded so busy.. I do not care too sick to be sick, then more of the same.	เริ่มใช้ระบบรับบัตรคิวใหม่คนแออัดมากวุ่นวายจัง..รักษาสุขภาพกันนะอย่าป่วยเลยมาแล้วอาจป่วยมากกว่าเดิม	5	chula
Family services here	ครอบครัวได้ใช้บริการที่นี่	5	chula
Good service personnel will work even harder to maintain it. And treated well Thank you to all staff	การบริการ ที่ดี ของบุคลากร แม้งานจะหนัก ก็ยังสามารถดูแล และรักษาได้อย่างดี ขอบคุณบุคลากรทุกท่านค่ะ	5	chula
I do not pity Greer F ST., This May.	ไม่มีความสงสารกู กูเกรียจ ร.พนี้	1	chula
Service not good for anyone to treat it.	บริการดีค่ะใครไม่สบายไปรักษาได้เลยค่ะ	5	chula
Thank you to all the doctors and nurses, but nurses to improve the interaction between like shouting to them. Then pity me.	ขอบคุณคุณหมอและพยาบาลทุกคน แต่ ปรับปรุง พยาบาลที่มีอายุที่ชอบตะคอกคนใข้แก่แก่ เห็นแล้วสงสารค่ะ .	4	chula
Doc's good	หมอเก่งนะ	5	chula
Hospital emergency department doctor's care ... I love drinking it.	แผนกฉุกเฉินคุณหมอน่ารักพยาบาลก็น่ารัก...ดูแลดืค่ะ	3	chula
Some patients will die not dead, but doctors say it is not. Not detect the cause Many hospitals lose money, it was great. All the doctors have not said anything. If it is, then try to talk to me.	ผู้ป่วยบางคน จะตายไม่ตายแลแต่หมอบอกว่าไม่เป็นอะไร ตรวจหาสาเหตุไม่เจอ ไปก็หลายโรงพยาบาลเสียเงินทองก็มากมาย ทุกที่หมอก็บอกว่าไม่เป็นอะไร ถ้าหมดที่ไปแล้วลองคุยกับหนูได้นะครับ	4	chula
I think that is wrong with the staff great aunt who likes to hit the cue cards so tight. Many times, it is not very kind to me but I do not complain, I stand to make recommendations on five hits. The time it took to leave me candy.	ผิดกับที่คิดไว้คับเจ้าหน้าที่ดีมากชอบป้าคนที่กดบัตรคิวให้จังคับ ใจดีมากกดหลายครั้งไม่ขึ้นก็ไม่มีบ่นเลยคับแถมป้าแกมายืนกดให้คำแนะนำตั้งแต่ตีห้า ไปครั้งหน้าจะเอาขนมไปฝากนะครับ	5	chula
Hospitals nationally Most people are going to be sick.	สถานพยาบาลระดับประเทศ ส่วนใหญ่จะไปเป็นเพื่อนคนป่วย	5	chula
U Oshawa, Oshawa as well be the last chance we have to see what it was like.	เห้ออออออออออ เหมือนจะดี สุดท้ายต้องคอยลุ้นดูว่าจะเป็นไง	3	chula
I know very well	ก็ดีนะดีมากๆ	1	chula
Hospital emergency rooms Show verb very poorly so far to see. If that describes a verb I do not say No need to be a nurse It is against white fairy dress. If executives should strongly improve my manners. You work services Patients and relatives have asked me lots of questions. It matters a lot because it's about the health of the people I love. It is life or death It is normal that a relative is not it curious that the patient would have been like. Or wait, or what's next. To bother you so much, you should not display it, or design it.	พยาบาลห้องฉุกเฉิน แสดงกริยาได้แย่มากๆๆๆเท่าที่ได้เจอ ถ้าอธิบายด้วยกริยาแบบนั้น ก้อไม่ต้องพูด ไม่ต้องมาเป็นพยาบาล มันขัดกับชุดนางฟ้าสีขาว ถ้ามีผู้บริหารเห็นควรปรับปรุงมารยาทอย่างแรงนะคะ คุณทำงานให้บริการ คนไข้หรือญาติมีข้อสงสัยเยอะถามเยอะ เรื่องมากก็เพราะมันเป็นเรื่องสุขภาพของคนที่เค้ารัก มันเป็นความเป็นความตาย มันก็เป็นเรื่องปกติไม่ใช่หรอที่ญาติอยากรู้ว่าคนไข้จะเป็นยังไง หรือต้องรอหรืออะไรต่อไป ถึงคุณจะรำคาญมากแค่ไหนก็ไม่ควรแสดงออกแบบนั้นหรือแบบนั้น	1	chula
I always appreciated the friendly service. But today is the first day that felt that this solution does not crash the system nor how to help the patient. Some service department has generously rounded out the obligations and responsibilities. Not just for the department itself has an obligation to increase.	เคยนึกชื่นชมบริการที่เป็นกันเอง แต่วันนี้เป็นวันแรกที่รู้สึกว่าที่นี่แก้ปัญหาไม่ได้ ระบบขัดข้อง แต่ไม่มีวิธีช่วยเหลือคนไข้ บางแผนกบริการได้เห็นแก่ตัวปัดภาระหน้าที่ความรับผิดชอบให้พ้นตัว เพียงเพื่อไม่ให้แผนกตัวเองมีภาระที่เพิ่มมากขึ้น	3	chula
Good medical care is very good. Can I recover from the accident, Moss Side crystallography overturn strongly and healed a ride it was.	ดีคับ คุณหมอดูแลดีมาก สามารถทำให้ผมหายจากการเกิด อุบัติเหตุ มอไซด์ผลิกคว่ำ อย่างแรงได้ และหายเป็นปกติ เดิน นั่ง ได้อย่างเดิม	4	chula
Service personnel are all very good people, mind you.	บริการดีมากๆ บุคลากรล้วนแต่มีจิตใจดีทุกๆคนค่ะ	5	chula
You speak good diagnostic reliability but officials rarely speak in front of inspectors. Notes unclear spoke briefly with the patient looks annoyed short latency time patients do not understand. Words are not clear Improved staff .... a little of doctors, nurses ... how cute it was much appreciated.	คุณหมอพูดจาดี วิเคราะห์โรค น่าเชื่อถือ แต่เจ้าหน้าทีหน้าห้องตรวจพูดจาไม่ค่อยดี คำอธิบายไม่ชัดเจน พูดกับคนไข้ ห้วนสั้น แฝงลักษณะ รำคาญ เวลาที่คนไข้ไม่เข้าใจ คำพูดที่ไม่ชัดเจน ....ปรับปรุงส่วนเจ้าหน้าที่ อีกนิด ส่วนคุณหมอ พยาบาล น่ารักมาก ...อย่างไรก็ชื่นชม มากค่ะ	5	chula
Chulalongkorn Hospital yesterday to request a quote me, but weep blood, not blood. But today, like yesterday's filing. That leaves only Rama sent me two documents so the hospital sent the harshest view, it does not look like a hospital a nurse slut. You have probably died at the hospital cover it? Running up and down He's probably waiting 2 hours	โรงบาลจุฬา เหอะ เมื่อวานทำขอใบไห้เลือดแต่ไม่ได้เลือด พอมาวันนี้กูยื่นเอกสารเหมือนเมื่อวาน บอกว่าเอาแต่ใบส่งตัวพระราม 2 กูยื่นเอกสารพี่ที่ห้องพยาบาลส่งไห้ดูก็ไม่ดู โรงบาลมี นางพยาบาลดอกทองได้ไง ต้องไห้กูตายคาโรงบาลป้ะค้ะ ? วิ่งขึ้นวิ่งลง แถมไห้กูรอคิว 2ชั่วโมงครึ่ง	1	chula
Thank you for all the care I came here 31 years maternity care here is that all people need to be repaired. The Queen Three Graces King. The founder of the ambulance	ขอบคุณที่ดูแลร่างกายฉันตลอด31ปีก็มาที่นี่ดูแลกันที่นี่คลอดก็ที่นี่คนทุกคนต้องมีการซ่อมแซม ขอให้พระราชินีทั้งสามพระองค์ทรงพระเจริญ ผู้ก่อตั้งโรงบยาบาล	3	chula
Patients wait very long wait operate from 7 am to noon, they had split. Wait until the appendectomy Well, I'm not uncomfortable'm going to say.	ให้คนไข้รอนานมากรอผ่าตั้งแต่7โมงเช้ากว่าจะได้ผ่าก็เที่ยงวัน รอจนไส้ติ่งแตก ทำงานกันไงว่ะอึดอัดว่ะไม่รุ้จะพูดไง	2	chula
It is some look for trouble many rooms would improve in the parlance visitors to customers, because this is a very famous hospital, another hospital in Thailand if you wear white or any party. now I say this, it poses inherent habit people out, do not forget to pay your taxes from them, he concluded a workshop on the new rooms with thanks.	มันก็เป็นบางคนแส่วนมากอยากหั้ยปรับปรุงในการพูดจาแขกผู้มาใช้บริการให้มากกว่านี้เพราะเป็นโรงพยาบาลที่มีชื่อเสียงมากอีกโรงพยาบาลหนึ่งในประเทศไทยถ้าคุณใส่ชุดขาวหรือทำงานฝ่ายใดฝ่ายหนึ่งแล้วมาพูดแบบนี้ดูแล้วมันส่อสันดานนิสัยไพร่ออกมาอย่าลืมนะค่ะเงินเดือนพวกคุณมาจากภาษีเขาทั้งนั้นสรุปขอหั้ยอบรมณ์กันใหม่ด้วย ขอบคุณค่ะ	5	chula
Good service, good things ... health advice very well.	บริการดีคะ พูดจาสุขภาพ...ให้คำแนะนำได้ดีมาก	5	chula
I went into treatment here The doctor was impressed Nursing is a very With a smile, handed We can not just treat drug use, but it makes me feel good. I do not care	พึ่งเข้าไปรักษาตัวที่นี่ รู้สึกประทับใจคุณหมอ พยาบาลที่นี่มาก กับรอยยิ้มที่มอบให้ ทุกท่านรักษาเราไม่ใช่แค่ใช้ยา แต่ใช้ใจด้วย ทำให้ดิฉันรู้สึกดี เหมือนไม่ป่วยเลย	5	chula
The first service of the hospital very well.	มาครั้งแรก การบริการของโรงพยาบาลดีมากเลย	4	chula
I understand That bordered the hospital, but you'll help me, I'm just saying I do service work. # Put the glasses on the 4th floor, room # # little practice the middle way. # Sing so damn hard	คือผมเข้าใจน่ะ ว่าเป้นโรงบาลรัฐแต่คุณป้าช่วยพูดจาดีๆ หน่อย ผมก้ทำงานบริการน่ะผมเข้าใจ #ป้าที่ใส่แว่นอยู่ชั้น4 #ตัวเล็กๆ #หน้าห้องปฎิบัติการกลางน่ะ #ร้องเหี้ยหนักมาก	1	chula
People have to wait for a single analysis.	คนเยอะ รอนานเกิ้นนน	3	chula
Building Security. The. The. Fields slow queues waiting too long to get to the next station.	ตึกภ.ป.ร.ช่องที่รอคิวช้ามากเลยค่ะรอนานกว่าจะได้ไปสถานีต่อไป	4	chula
Well, because the services of the hospital the whole family.	ดีค่ะเพราะใช้บริการของทางโรงพยาบาลทั้งครอบครัว	4	chula
Since time immemorial, I felt and recognized by all. With myself that hospital Chulalongkorn. The Institute of Medicine is the best person I can be a lot. But I've never been treated that badly, but this time, my father had a physical examination. Prostate here with Dr. Assoc., One of the clinic time to queue at the booking is definite. But when patients are questioned To get there in a hurry, impatient, I know you Assoc. Professor, Doctor, there are many who need to make a little more money here. But if you have several With your skill level Why does the government have to work with me to go to the hospital because CU ... go there. Do not choose a doctor It was there for everyone to practice good manners at all times.	ตั้งแต่ไหนแต่ไรมา ผมรู้สึก และรับรู้มาโดยตลอด ด้วยตัวของผมเอง ว่า รพ.จุฬาลงกรณ์ เป็นสถาบันการแพทย์ ที่ดีที่สุด แม้คนจะเยอะมาก แต่ผมไม่เคยได้รับการปฏิบัติที่ไม่ดี แต่ครั้งนี้ พ่อของผม ได้ไปตรวจร่างกาย ต่อมลูกหมากที่นี่ กับคุณหมอ รศ. ท่านหนึ่ง ซึ่งการตรวจคลินิคนอกเวลา จะมีการจอง จัดคิว ที่เป็นระบบที่แน่นอน แต่ทำไมเวลาคนไข้จะสอบถาม ถึงได้มีอาการรีบร้อน ร้อนรน ผมรู้ ว่าท่าน รศ. อาจารย์หมอ มีอีกหลายที่ต้องไปตรวจที่ได้เงินมากกว่าที่นี่ แต่ถ้าท่านมีหลายที่ ด้วยระดับความสามารถท่าน ทำไมถึงยังต้องทำงานราชการด้วย ที่ผม ไปหา ไปตรวจ ที่ รพ.จุฬา เพราะว่า...ไปที่นั่น ไม่ต้องเลือกหมอ ที่นั่นเก่งทุกคน แล้วก็มารยาท การปฏิบัติ ก็ดีมาโดยตลอด	1	chula
No smelly toilet paper for clinics very dirty yesterday afternoon care executive with thanks.	ห้องน้ำเหม็นกระดาษไม่มีสำหรับครีนิคบ่ายสกปรกมากวานผู้บริหารดูแลด้วยขอบคุณค่ะ	5	chula
The hospital is very good	เป็น รพ.ที่ดีมาก	3	chula
Building institutions that cancer services like Kun doctors speak very good nurse, I know the good things out of the good things we do not know the answer they will give a very good feeling disappointed me.	มาที่ตึกสถาบันโรงมะเร็งบริการดีคะคุนหมอพูดจาดีมากนางพยาบาลก็ดีให้ความรุ้ดีพูดจาดีหมดสิ่งไหนเราไม่รุ้เขาจะให้คำตอบดีมากรุ้สึกไม่ผิดหวังคะ	5	chula
Doctors say that the treatment was not very reliable treatment at private hospitals than other hospitals. The nurse is what (some) looks to go !! And I think a lot of queue The ATM queue 169 automated screening done anything finished No. 062 Huh !!! The man hit me worse before queuing. But do not be so much. But the people waiting doctors returned not wait to play my 100 hours over two-thirds Hi !!!	คุณหมอพูดดี รักษาดีมาก ไม่ว่าเป็นอะไรไว้ใจการรักษาที่นี่มากกว่าโรงพยาบาลเอกชนหลายๆโรงพยาบาล แต่นางพยาบาลเป็นอะไรครับ(บางคน) ดุไปไหน!! แล้วงงกะคิวมาก ทั้งที่มีตู้กดอัตโนมัติ ได้คิว 169 คัดกรองเสร็จอะไรเสร็จ ลำดับที่ 062 ห๊ะ!!! งี้ก็แย่ดิ คนกดบัตรคิวก่อน แต่ยังทำอะไรไม่เสร็จเลยเยอะมาก แต่คนเสร็จรอคิวหมอแล้วกลับยังไม่ได้ รอไปสิครับ 100 กว่าเลข สองสามชั่วโมงได้ เห้อ!!!	3	chula
Very good service.. It	บริการดีมาก..ค่ะ	5	chula
Doctor and nurse services all.	คุณหมอและพยาบาลบริการดีทุกท่านครับ	5	chula
Hi	ดีครับ	4	chula
# Some nurses modal low! Repeated some discrimination! Named Ray Hospital Building Nawamintr. Follow Kot patient's heel. We had a 5 day never faced change of bed linen once probably would not care much, but other people will change jars. She immediately told her array I do not feel tired foils! (I do not bite, emotional) I was tired enough Rua do. But before making this idea strike you think?	#พยาบาลบางคนกิริยาต่ำ! ย้ำนะคะบางคน เลือกปฏิบัติ! เอ่ยชื่อเรย พยาบาลตึกนวมิน ปฏิบัติกะคนไข้ได้ค่ตส้นตีน ตัวเรามานอน5วันไม่เคยเผลี่ยนผ้าปูเตียงไห้ซักครั้ง ก้อไม่เท่าไร แต่พอพยาบาลอีกคนจะเปลี่ยนไห้ นางรีบบอกเรยนะ ไม่ต้องๆขี้เกียดเหนื่อย! ( แถมทำหน้าไม่สบอารม ) คือ เหนื่อยก้อพอรุันะ แต่พุดต่อหน้ากุขนาดนี้ ไห้คิดไง?	1	chula
Pleasant atmosphere, good service, but a lot of patients every day.	การบริการดีบรรยากาศก็ดีแต่คนไข้เยอะมากแทบทุกวัน	5	chula
